3.715352E-01	3.339835E-05
3.801894E-01	2.027605E-04
3.890451E-01	1.705413E-04
3.981072E-01	6.795487E-05
4.073803E-01	4.628595E-04
4.168694E-01	2.027168E-04
4.265795E-01	1.089306E-04
4.365158E-01	2.413224E-04
4.466836E-01	3.752314E-04
4.570882E-01	2.254445E-04
4.677351E-01	8.808246E-05
4.786301E-01	1.987198E-04
4.897788E-01	4.172591E-04
5.011872E-01	7.735507E-04
5.128614E-01	8.641062E-04
5.248075E-01	6.827358E-04
5.370318E-01	2.231056E-04
5.495409E-01	5.212660E-04
5.623413E-01	4.037728E-04
5.754399E-01	9.301334E-04
5.888437E-01	6.083612E-04
6.025596E-01	5.988018E-04
6.165950E-01	9.087274E-04
6.309573E-01	4.152045E-04
6.456542E-01	5.561898E-04
6.606934E-01	9.086572E-05
6.760830E-01	3.876128E-04
6.918310E-01	3.258918E-04
7.079458E-01	1.026471E-04
7.244360E-01	9.065483E-04
7.413102E-01	1.337707E-04
7.585776E-01	2.459544E-04
7.762471E-01	2.234716E-04
7.943282E-01	2.105877E-04
8.128305E-01	8.949740E-04
8.317638E-01	3.912221E-04
8.511380E-01	1.576460E-04
8.709636E-01	3.753547E-04
8.912509E-01	9.059246E-04
9.120108E-01	2.461335E-04
9.332543E-01	7.903254E-05
9.549926E-01	9.062524E-05
9.772372E-01	7.666327E-04
